Sentence #,Word,Tag
Sentence: 45,a,O
Sentence: 45,classic,B-Origin
Sentence: 45,literary,I-Origin
Sentence: 45,novel,I-Origin
Sentence: 45,written,I-Origin
Sentence: 45,by,I-Origin
Sentence: 45,emily,I-Origin
Sentence: 45,bronte,I-Origin
Sentence: 45,about,B-Plot
Sentence: 45,a,I-Plot
Sentence: 45,boy,I-Plot
Sentence: 45,named,I-Plot
Sentence: 45,heathcliff,B-Character_Name
Sentence: 46,this,O
Sentence: 46,gene,B-Actor
Sentence: 46,kelly,I-Actor
Sentence: 46,classic,B-Opinion
Sentence: 46,has,O
Sentence: 46,three,B-Plot
Sentence: 46,friends,I-Plot
Sentence: 46,struggling,I-Plot
Sentence: 46,to,I-Plot
Sentence: 46,find,I-Plot
Sentence: 46,work,I-Plot
Sentence: 46,in,I-Plot
Sentence: 46,paris,I-Plot
Sentence: 46,things,I-Plot
Sentence: 46,become,I-Plot
Sentence: 46,more,I-Plot
Sentence: 46,complicated,I-Plot
Sentence: 46,when,I-Plot
Sentence: 46,two,I-Plot
Sentence: 46,of,I-Plot
Sentence: 46,them,I-Plot
Sentence: 46,fall,I-Plot
Sentence: 46,in,I-Plot
Sentence: 46,love,I-Plot
Sentence: 46,with,I-Plot
Sentence: 46,the,I-Plot
Sentence: 46,same,I-Plot
Sentence: 46,woman,I-Plot
Sentence: 47,in,O
Sentence: 47,this,O
Sentence: 47,2012,B-Year
Sentence: 47,movie,O
Sentence: 47,chris,B-Actor
Sentence: 47,pine,I-Actor
Sentence: 47,and,O
Sentence: 47,tom,B-Actor
Sentence: 47,hardy,I-Actor
Sentence: 47,are,O
Sentence: 47,cia,B-Plot
Sentence: 47,agents,I-Plot
Sentence: 47,fighting,I-Plot
Sentence: 47,each,I-Plot
Sentence: 47,other,I-Plot
Sentence: 47,over,I-Plot
Sentence: 47,a,I-Plot
Sentence: 47,girl,I-Plot
Sentence: 48,what,O
Sentence: 48,is,O
Sentence: 48,the,O
Sentence: 48,movie,O
Sentence: 48,that,O
Sentence: 48,s,O
Sentence: 48,based,O
Sentence: 48,on,O
Sentence: 48,a,B-Plot
Sentence: 48,man,I-Plot
Sentence: 48,who,I-Plot
Sentence: 48,goes,I-Plot
Sentence: 48,on,I-Plot
Sentence: 48,adventures,I-Plot
Sentence: 48,and,I-Plot
Sentence: 48,meets,I-Plot
Sentence: 48,both,I-Plot
Sentence: 48,giants,I-Plot
Sentence: 48,and,I-Plot
Sentence: 48,very,I-Plot
Sentence: 48,small,I-Plot
Sentence: 48,people,I-Plot
Sentence: 49,which,O
Sentence: 49,of,O
Sentence: 49,these,O
Sentence: 49,movies,O
Sentence: 49,came,O
Sentence: 49,out,O
Sentence: 49,in,O
Sentence: 49,2010,B-Year
Sentence: 49,and,O
Sentence: 49,starred,O
Sentence: 49,jake,B-Actor
Sentence: 49,gyllenhaal,I-Actor
Sentence: 49,in,O
Sentence: 49,a,O
Sentence: 49,pg,B-Director
Sentence: 49,13,I-Director
Sentence: 49,disney,B-Genre
Sentence: 49,movie,O
Sentence: 50,what,O
Sentence: 50,is,O
Sentence: 50,the,O
Sentence: 50,movie,O
Sentence: 50,where,O
Sentence: 50,an,O
Sentence: 50,unappreciated,B-Plot
Sentence: 50,villain,I-Plot
Sentence: 50,in,I-Plot
Sentence: 50,a,I-Plot
Sentence: 50,video,I-Plot
Sentence: 50,games,I-Plot
Sentence: 50,leaves,I-Plot
Sentence: 50,his,I-Plot
Sentence: 50,game,I-Plot
Sentence: 50,and,I-Plot
Sentence: 50,enters,I-Plot
Sentence: 50,others,I-Plot
Sentence: 51,what,O
Sentence: 51,movie,O
Sentence: 51,about,O
Sentence: 51,a,B-Plot
Sentence: 51,rambunctious,I-Plot
Sentence: 51,rock,I-Plot
Sentence: 51,star,I-Plot
Sentence: 51,was,I-Plot
Sentence: 51,a,I-Plot
Sentence: 51,spin,B-Relationship
Sentence: 51,off,I-Relationship
Sentence: 51,to,I-Relationship
Sentence: 51,the,I-Relationship
Sentence: 51,comedy,I-Relationship
Sentence: 51,forgetting,I-Relationship
Sentence: 51,sarah,I-Relationship
Sentence: 51,marshall,I-Relationship
Sentence: 52,what,O
Sentence: 52,is,O
Sentence: 52,the,O
Sentence: 52,movie,O
Sentence: 52,directed,O
Sentence: 52,by,O
Sentence: 52,quentin,B-Director
Sentence: 52,tarantino,I-Director
Sentence: 52,about,O
Sentence: 52,a,B-Plot
Sentence: 52,jewelry,I-Plot
Sentence: 52,heist,I-Plot
Sentence: 52,that,I-Plot
Sentence: 52,goes,I-Plot
Sentence: 52,wrong,I-Plot
Sentence: 53,i,O
Sentence: 53,m,O
Sentence: 53,thinking,O
Sentence: 53,of,O
Sentence: 53,the,O
Sentence: 53,epic,O
Sentence: 53,movie,O
Sentence: 53,based,B-Origin
Sentence: 53,on,I-Origin
Sentence: 53,the,I-Origin
Sentence: 53,book,I-Origin
Sentence: 53,by,I-Origin
Sentence: 53,j,I-Origin
Sentence: 53,r,I-Origin
Sentence: 53,r,I-Origin
Sentence: 53,tolkien,I-Origin
Sentence: 53,featuring,O
Sentence: 53,hobbits,B-Plot
Sentence: 53,wizards,I-Plot
Sentence: 53,elves,I-Plot
Sentence: 53,and,I-Plot
Sentence: 53,a,I-Plot
Sentence: 53,dark,I-Plot
Sentence: 53,magic,I-Plot
Sentence: 54,a,O
Sentence: 54,suspense,B-Genre
Sentence: 54,horror,I-Genre
Sentence: 54,film,O
Sentence: 54,which,O
Sentence: 54,has,B-Plot
Sentence: 54,a,I-Plot
Sentence: 54,mind,I-Plot
Sentence: 54,blowing,I-Plot
Sentence: 54,character,I-Plot
Sentence: 54,who,I-Plot
Sentence: 54,is,I-Plot
Sentence: 54,portrait,I-Plot
Sentence: 54,as,I-Plot
Sentence: 54,mentally,I-Plot
Sentence: 54,ill,I-Plot
Sentence: 55,this,O
Sentence: 55,movie,O
Sentence: 55,s,O
Sentence: 55,retelling,B-Origin
Sentence: 55,of,I-Origin
Sentence: 55,the,I-Origin
Sentence: 55,classic,I-Origin
Sentence: 55,fairytale,I-Origin
Sentence: 55,does,B-Plot
Sentence: 55,n,I-Plot
Sentence: 55,t,I-Plot
Sentence: 55,have,I-Plot
Sentence: 55,the,I-Plot
Sentence: 55,princess,I-Plot
Sentence: 55,falling,I-Plot
Sentence: 55,in,I-Plot
Sentence: 55,love,I-Plot
Sentence: 55,with,I-Plot
Sentence: 55,the,I-Plot
Sentence: 55,prince,I-Plot
Sentence: 55,at,I-Plot
Sentence: 55,the,I-Plot
Sentence: 55,end,I-Plot
Sentence: 56,this,O
Sentence: 56,1982,B-Year
Sentence: 56,film,O
Sentence: 56,which,O
Sentence: 56,also,O
Sentence: 56,starred,O
Sentence: 56,james,B-Actor
Sentence: 56,earl,I-Actor
Sentence: 56,jones,I-Actor
Sentence: 56,as,O
Sentence: 56,thulsa,B-Character_Name
Sentence: 56,doom,I-Character_Name
Sentence: 56,was,O
Sentence: 56,the,O
Sentence: 56,first,B-Opinion
Sentence: 56,box,I-Opinion
Sentence: 56,office,I-Opinion
Sentence: 56,success,I-Opinion
Sentence: 56,for,O
Sentence: 56,austrian,O
Sentence: 56,bodybuilder,O
Sentence: 56,arnold,B-Actor
Sentence: 56,schwarzenegger,I-Actor
Sentence: 57,what,O
Sentence: 57,war,O
Sentence: 57,was,O
Sentence: 57,taking,O
Sentence: 57,place,O
Sentence: 57,during,O
Sentence: 57,the,O
Sentence: 57,movie,O
Sentence: 58,this,O
Sentence: 58,classic,B-Genre
Sentence: 58,horror,I-Genre
Sentence: 58,movie,O
Sentence: 58,involves,O
Sentence: 58,a,B-Plot
Sentence: 58,young,I-Plot
Sentence: 58,priest,I-Plot
Sentence: 58,and,I-Plot
Sentence: 58,an,I-Plot
Sentence: 58,old,I-Plot
Sentence: 58,priest,I-Plot
Sentence: 58,removing,I-Plot
Sentence: 58,a,I-Plot
Sentence: 58,demon,I-Plot
Sentence: 58,spirit,I-Plot
Sentence: 58,from,I-Plot
Sentence: 58,a,I-Plot
Sentence: 58,little,I-Plot
Sentence: 58,girl,I-Plot
Sentence: 59,this,O
Sentence: 59,in,O
Sentence: 59,theater,O
Sentence: 59,experience,O
Sentence: 59,features,O
Sentence: 59,the,B-Plot
Sentence: 59,equally,I-Plot
Sentence: 59,loved,I-Plot
Sentence: 59,and,I-Plot
Sentence: 59,hated,I-Plot
Sentence: 59,pop,I-Plot
Sentence: 59,icon,I-Plot
Sentence: 59,from,O
Sentence: 59,canada,O
Sentence: 59,who,B-Plot
Sentence: 59,some,I-Plot
Sentence: 59,say,I-Plot
Sentence: 59,looks,I-Plot
Sentence: 59,like,I-Plot
Sentence: 59,ellen,I-Plot
Sentence: 59,degeneres,I-Plot
Sentence: 60,what,O
Sentence: 60,gangster,B-Genre
Sentence: 60,film,O
Sentence: 60,starring,O
Sentence: 60,tom,B-Actor
Sentence: 60,hanks,I-Actor
Sentence: 60,and,O
Sentence: 60,filmed,O
Sentence: 60,in,O
Sentence: 60,and,O
Sentence: 60,around,O
Sentence: 60,chicago,O
Sentence: 60,is,O
Sentence: 60,based,B-Origin
Sentence: 60,on,I-Origin
Sentence: 60,an,I-Origin
Sentence: 60,acclaimed,I-Origin
Sentence: 60,graphic,I-Origin
Sentence: 60,novel,I-Origin
Sentence: 61,what,O
Sentence: 61,is,O
Sentence: 61,the,O
Sentence: 61,movie,O
Sentence: 61,with,O
Sentence: 61,leonardo,B-Actor
Sentence: 61,dicaprio,I-Actor
Sentence: 61,that,O
Sentence: 61,he,B-Plot
Sentence: 61,goes,I-Plot
Sentence: 61,into,I-Plot
Sentence: 61,other,I-Plot
Sentence: 61,people,I-Plot
Sentence: 61,s,I-Plot
Sentence: 61,dreams,I-Plot
Sentence: 61,and,I-Plot
Sentence: 61,tries,I-Plot
Sentence: 61,to,I-Plot
Sentence: 61,fix,I-Plot
Sentence: 61,things,I-Plot
Sentence: 62,which,O
Sentence: 62,movie,O
Sentence: 62,that,O
Sentence: 62,came,O
Sentence: 62,out,O
Sentence: 62,in,O
Sentence: 62,1995,B-Year
Sentence: 62,features,O
Sentence: 62,detectives,B-Plot
Sentence: 62,following,I-Plot
Sentence: 62,a,I-Plot
Sentence: 62,serial,I-Plot
Sentence: 62,killer,I-Plot
Sentence: 62,who,I-Plot
Sentence: 62,showcases,I-Plot
Sentence: 62,dante,I-Plot
Sentence: 62,s,I-Plot
Sentence: 62,deadly,I-Plot
Sentence: 62,sins,I-Plot
Sentence: 63,what,O
Sentence: 63,is,O
Sentence: 63,the,O
Sentence: 63,2011,B-Year
Sentence: 63,stoner,O
Sentence: 63,comedy,B-Genre
Sentence: 63,that,O
Sentence: 63,is,O
Sentence: 63,the,O
Sentence: 63,latest,B-Relationship
Sentence: 63,instalment,I-Relationship
Sentence: 63,in,O
Sentence: 63,a,O
Sentence: 63,series,O
Sentence: 63,that,O
Sentence: 63,follows,O
Sentence: 63,john,B-Character_Name
Sentence: 63,cho,I-Character_Name
Sentence: 63,and,O
Sentence: 63,kal,B-Character_Name
Sentence: 63,penn,I-Character_Name
Sentence: 63,as,O
Sentence: 63,they,B-Plot
Sentence: 63,set,I-Plot
Sentence: 63,out,I-Plot
Sentence: 63,on,I-Plot
Sentence: 63,a,I-Plot
Sentence: 63,quest,I-Plot
Sentence: 63,to,I-Plot
Sentence: 63,find,I-Plot
Sentence: 63,the,I-Plot
Sentence: 63,perfect,I-Plot
Sentence: 63,christmas,I-Plot
Sentence: 63,tree,I-Plot
Sentence: 64,what,O
Sentence: 64,s,O
Sentence: 64,that,O
Sentence: 64,scary,B-Genre
Sentence: 64,movie,O
Sentence: 64,about,O
Sentence: 64,a,B-Plot
Sentence: 64,serial,I-Plot
Sentence: 64,killer,I-Plot
Sentence: 64,who,I-Plot
Sentence: 64,returns,I-Plot
Sentence: 64,to,I-Plot
Sentence: 64,a,I-Plot
Sentence: 64,small,I-Plot
Sentence: 64,town,I-Plot
Sentence: 64,to,I-Plot
Sentence: 64,kill,I-Plot
Sentence: 64,everyone,I-Plot
Sentence: 64,born,I-Plot
Sentence: 64,on,I-Plot
Sentence: 64,the,I-Plot
Sentence: 64,day,I-Plot
Sentence: 64,he,I-Plot
Sentence: 64,supposedly,I-Plot
Sentence: 64,died,I-Plot
Sentence: 65,what,O
Sentence: 65,is,O
Sentence: 65,the,O
Sentence: 65,sequel,B-Relationship
Sentence: 65,to,O
Sentence: 65,the,O
Sentence: 65,1987,B-Year
Sentence: 65,film,O
Sentence: 65,about,O
Sentence: 65,a,B-Plot
Sentence: 65,stock,I-Plot
Sentence: 65,broker,I-Plot
Sentence: 65,seeking,I-Plot
Sentence: 65,to,I-Plot
Sentence: 65,restore,I-Plot
Sentence: 65,his,I-Plot
Sentence: 65,empire,I-Plot
Sentence: 66,i,O
Sentence: 66,am,O
Sentence: 66,thinking,O
Sentence: 66,of,O
Sentence: 66,a,O
Sentence: 66,film,O
Sentence: 66,about,O
Sentence: 66,a,O
Sentence: 66,manufacturer,B-Plot
Sentence: 66,who,I-Plot
Sentence: 66,initially,I-Plot
Sentence: 66,inadvertently,I-Plot
Sentence: 66,saves,I-Plot
Sentence: 66,thousands,I-Plot
Sentence: 66,of,I-Plot
Sentence: 66,jews,I-Plot
Sentence: 66,from,I-Plot
Sentence: 66,certain,I-Plot
Sentence: 66,death,I-Plot
Sentence: 66,during,I-Plot
Sentence: 66,the,I-Plot
Sentence: 66,holocaust,I-Plot
Sentence: 67,what,O
Sentence: 67,is,O
Sentence: 67,the,O
Sentence: 67,classic,B-Genre
Sentence: 67,comedy,I-Genre
Sentence: 67,about,O
Sentence: 67,the,O
Sentence: 67,old,O
Sentence: 67,west,O
Sentence: 67,that,O
Sentence: 67,was,O
Sentence: 67,written,O
Sentence: 67,directed,O
Sentence: 67,and,O
Sentence: 67,starred,O
Sentence: 67,mel,B-Actor
Sentence: 67,brooks,I-Actor
Sentence: 68,what,O
Sentence: 68,is,O
Sentence: 68,the,O
Sentence: 68,movie,O
Sentence: 68,starring,O
Sentence: 68,robert,B-Actor
Sentence: 68,de,I-Actor
Sentence: 68,niro,I-Actor
Sentence: 68,about,O
Sentence: 68,a,B-Plot
Sentence: 68,boxer,I-Plot
Sentence: 68,s,I-Plot
Sentence: 68,life,I-Plot
Sentence: 68,that,I-Plot
Sentence: 68,was,O
Sentence: 68,directed,O
Sentence: 68,by,O
Sentence: 68,martin,B-Director
Sentence: 68,scorsese,I-Director
Sentence: 69,jeremy,B-Actor
Sentence: 69,renner,I-Actor
Sentence: 69,takes,O
Sentence: 69,over,O
Sentence: 69,for,O
Sentence: 69,matt,B-Actor
Sentence: 69,damon,I-Actor
Sentence: 69,in,O
Sentence: 69,the,O
Sentence: 69,highly,B-Opinion
Sentence: 69,popular,I-Opinion
Sentence: 69,book,B-Plot
Sentence: 69,and,I-Plot
Sentence: 69,movie,I-Plot
Sentence: 69,series,I-Plot
Sentence: 69,about,I-Plot
Sentence: 69,espionage,I-Plot
Sentence: 69,in,O
Sentence: 69,what,O
Sentence: 69,movie,O
Sentence: 70,the,B-Plot
Sentence: 70,trials,I-Plot
Sentence: 70,and,I-Plot
Sentence: 70,effects,I-Plot
Sentence: 70,the,I-Plot
Sentence: 70,civil,I-Plot
Sentence: 70,war,I-Plot
Sentence: 70,have,I-Plot
Sentence: 70,on,I-Plot
Sentence: 70,a,I-Plot
Sentence: 70,rich,I-Plot
Sentence: 70,southern,I-Plot
Sentence: 70,family,I-Plot
Sentence: 71,what,O
Sentence: 71,is,O
Sentence: 71,the,O
Sentence: 71,2010,B-Year
Sentence: 71,american,B-Genre
Sentence: 71,comedy,I-Genre
Sentence: 71,film,O
Sentence: 71,starring,O
Sentence: 71,jonah,B-Actor
Sentence: 71,hill,I-Actor
Sentence: 71,and,O
Sentence: 71,russell,B-Actor
Sentence: 71,brand,I-Actor
Sentence: 71,in,O
Sentence: 71,which,O
Sentence: 71,brand,O
Sentence: 71,stars,O
Sentence: 71,as,O
Sentence: 71,the,O
Sentence: 71,rocker,O
Sentence: 71,aldous,B-Character_Name
Sentence: 71,snow,I-Character_Name
Sentence: 72,what,O
Sentence: 72,s,O
Sentence: 72,the,O
Sentence: 72,teen,B-Genre
Sentence: 72,comedy,I-Genre
Sentence: 72,about,O
Sentence: 72,a,B-Plot
Sentence: 72,girl,I-Plot
Sentence: 72,whose,I-Plot
Sentence: 72,halloween,I-Plot
Sentence: 72,night,I-Plot
Sentence: 72,is,I-Plot
Sentence: 72,ruined,I-Plot
Sentence: 72,when,I-Plot
Sentence: 72,her,I-Plot
Sentence: 72,brother,I-Plot
Sentence: 72,goes,I-Plot
Sentence: 72,missing,I-Plot
Sentence: 73,this,O
Sentence: 73,martin,B-Director
Sentence: 73,scorsese,I-Director
Sentence: 73,film,O
Sentence: 73,contains,O
Sentence: 73,the,O
Sentence: 73,classic,O
Sentence: 73,moment,O
Sentence: 73,of,O
Sentence: 73,robert,B-Actor
Sentence: 73,deniro,I-Actor
Sentence: 73,looking,O
Sentence: 73,in,O
Sentence: 73,the,O
Sentence: 73,mirror,O
Sentence: 73,and,O
Sentence: 73,asking,O
Sentence: 73,you,B-Quote
Sentence: 73,looking,I-Quote
Sentence: 73,at,I-Quote
Sentence: 73,me,I-Quote
Sentence: 74,this,O
Sentence: 74,2011,B-Year
Sentence: 74,steve,B-Actor
Sentence: 74,carell,I-Actor
Sentence: 74,movie,O
Sentence: 74,is,O
Sentence: 74,about,O
Sentence: 74,a,B-Plot
Sentence: 74,guy,I-Plot
Sentence: 74,who,I-Plot
Sentence: 74,has,I-Plot
Sentence: 74,n,I-Plot
Sentence: 74,t,I-Plot
Sentence: 74,dated,I-Plot
Sentence: 74,in,I-Plot
Sentence: 74,awhile,I-Plot
Sentence: 74,learning,I-Plot
Sentence: 74,how,I-Plot
Sentence: 74,to,I-Plot
Sentence: 74,pick,I-Plot
Sentence: 74,up,I-Plot
Sentence: 74,girls,I-Plot
Sentence: 75,which,O
Sentence: 75,1981,B-Year
Sentence: 75,american,B-Genre
Sentence: 75,cyberpunk,I-Genre
Sentence: 75,action,I-Genre
Sentence: 75,film,O
Sentence: 75,directed,O
Sentence: 75,by,O
Sentence: 75,john,B-Director
Sentence: 75,carpenter,I-Director
Sentence: 75,stars,O
Sentence: 75,kurt,B-Actor
Sentence: 75,russell,I-Actor
Sentence: 75,as,O
Sentence: 75,snake,B-Character_Name
Sentence: 75,plissken,I-Character_Name
Sentence: 76,what,O
Sentence: 76,is,O
Sentence: 76,the,O
Sentence: 76,1988,B-Year
Sentence: 76,movie,O
Sentence: 76,starring,O
Sentence: 76,bruce,B-Actor
Sentence: 76,willis,I-Actor
Sentence: 76,where,O
Sentence: 76,he,O
Sentence: 76,plays,O
Sentence: 76,nypd,B-Plot
Sentence: 76,officer,I-Plot
Sentence: 76,john,B-Character_Name
Sentence: 76,mcclane,I-Character_Name
Sentence: 77,i,O
Sentence: 77,am,O
Sentence: 77,thinking,O
Sentence: 77,about,O
Sentence: 77,a,O
Sentence: 77,classic,B-Genre
Sentence: 77,film,O
Sentence: 77,starring,O
Sentence: 77,jimmy,B-Actor
Sentence: 77,stewart,I-Actor
Sentence: 77,as,O
Sentence: 77,a,O
Sentence: 77,wholesome,B-Plot
Sentence: 77,young,I-Plot
Sentence: 77,man,I-Plot
Sentence: 77,who,I-Plot
Sentence: 77,gets,I-Plot
Sentence: 77,involved,I-Plot
Sentence: 77,with,I-Plot
Sentence: 77,corrupt,I-Plot
Sentence: 77,politicians,I-Plot
Sentence: 78,often,O
Sentence: 78,referred,O
Sentence: 78,to,O
Sentence: 78,as,O
Sentence: 78,a,O
Sentence: 78,female,O
Sentence: 78,companion,O
Sentence: 78,piece,O
Sentence: 78,to,O
Sentence: 78,the,O
Sentence: 78,hangover,O
Sentence: 78,this,O
Sentence: 78,movie,O
Sentence: 78,stars,O
Sentence: 78,a,B-Plot
Sentence: 78,group,I-Plot
Sentence: 78,of,I-Plot
Sentence: 78,women,I-Plot
Sentence: 78,competing,I-Plot
Sentence: 78,to,I-Plot
Sentence: 78,determine,I-Plot
Sentence: 78,who,I-Plot
Sentence: 78,is,I-Plot
Sentence: 78,the,I-Plot
Sentence: 78,maid,I-Plot
Sentence: 78,of,I-Plot
Sentence: 78,honor,I-Plot
Sentence: 79,one,O
Sentence: 79,of,O
Sentence: 79,the,O
Sentence: 79,most,O
Sentence: 79,famous,O
Sentence: 79,glass,O
Sentence: 79,trophy,O
Sentence: 79,race,O
Sentence: 79,winners,O
Sentence: 79,in,O
Sentence: 79,history,O
Sentence: 79,is,O
Sentence: 79,the,O
Sentence: 79,star,O
Sentence: 79,of,O
Sentence: 79,this,O
Sentence: 79,epic,B-Opinion
Sentence: 79,picture,O
Sentence: 80,colin,B-Actor
Sentence: 80,firth,I-Actor
Sentence: 80,won,O
Sentence: 80,an,O
Sentence: 80,academy,B-Award
Sentence: 80,award,I-Award
Sentence: 80,for,O
Sentence: 80,best,B-Award
Sentence: 80,actor,I-Award
Sentence: 80,in,O
Sentence: 80,this,O
Sentence: 80,movie,O
Sentence: 80,based,O
Sentence: 80,on,O
Sentence: 80,a,O
Sentence: 80,historical,B-Genre
Sentence: 80,drama,I-Genre
Sentence: 81,yasujiro,B-Director
Sentence: 81,ozu,I-Director
Sentence: 81,directs,O
Sentence: 81,this,O
Sentence: 81,spare,O
Sentence: 81,emotionally,B-Opinion
Sentence: 81,devastating,I-Opinion
Sentence: 81,drama,B-Genre
Sentence: 81,about,O
Sentence: 81,a,B-Plot
Sentence: 81,couple,I-Plot
Sentence: 81,coming,I-Plot
Sentence: 81,to,I-Plot
Sentence: 81,visit,I-Plot
Sentence: 81,their,I-Plot
Sentence: 81,children,I-Plot
Sentence: 81,in,I-Plot
Sentence: 81,japan,I-Plot
Sentence: 82,i,O
Sentence: 82,m,O
Sentence: 82,thinking,O
Sentence: 82,of,O
Sentence: 82,a,O
Sentence: 82,1948,B-Year
Sentence: 82,film,O
Sentence: 82,that,O
Sentence: 82,stars,O
Sentence: 82,judy,B-Actor
Sentence: 82,garland,I-Actor
Sentence: 82,and,O
Sentence: 82,fred,B-Actor
Sentence: 82,astaire,I-Actor
Sentence: 82,as,O
Sentence: 82,a,B-Plot
Sentence: 82,dancing,I-Plot
Sentence: 82,team,I-Plot
Sentence: 82,who,I-Plot
Sentence: 82,drift,I-Plot
Sentence: 82,apart,I-Plot
Sentence: 82,and,I-Plot
Sentence: 82,find,I-Plot
Sentence: 82,new,I-Plot
Sentence: 82,partners,I-Plot
Sentence: 83,have,O
Sentence: 83,you,O
Sentence: 83,seen,O
Sentence: 83,that,O
Sentence: 83,movie,O
Sentence: 83,about,O
Sentence: 83,a,O
Sentence: 83,small,B-Plot
Sentence: 83,town,I-Plot
Sentence: 83,that,I-Plot
Sentence: 83,is,I-Plot
Sentence: 83,exposed,I-Plot
Sentence: 83,to,I-Plot
Sentence: 83,a,I-Plot
Sentence: 83,chemical,I-Plot
Sentence: 83,spill,I-Plot
Sentence: 83,essentially,I-Plot
Sentence: 83,turning,I-Plot
Sentence: 83,them,I-Plot
Sentence: 83,into,I-Plot
Sentence: 83,zombies,I-Plot
Sentence: 84,what,O
Sentence: 84,s,O
Sentence: 84,the,O
Sentence: 84,children,B-Genre
Sentence: 84,s,O
Sentence: 84,movie,O
Sentence: 84,that,O
Sentence: 84,features,O
Sentence: 84,a,B-Plot
Sentence: 84,family,I-Plot
Sentence: 84,of,I-Plot
Sentence: 84,four,I-Plot
Sentence: 84,inch,I-Plot
Sentence: 84,people,I-Plot
Sentence: 84,living,I-Plot
Sentence: 84,in,I-Plot
Sentence: 84,a,I-Plot
Sentence: 84,14,I-Plot
Sentence: 84,year,I-Plot
Sentence: 84,old,I-Plot
Sentence: 84,boy,I-Plot
Sentence: 84,s,I-Plot
Sentence: 84,home,I-Plot
Sentence: 85,what,O
Sentence: 85,is,O
Sentence: 85,the,O
Sentence: 85,movie,O
Sentence: 85,where,O
Sentence: 85,a,B-Plot
Sentence: 85,boy,I-Plot
Sentence: 85,and,I-Plot
Sentence: 85,a,I-Plot
Sentence: 85,tiger,I-Plot
Sentence: 85,get,I-Plot
Sentence: 85,shipwrecked,I-Plot
Sentence: 85,and,I-Plot
Sentence: 85,are,I-Plot
Sentence: 85,stranded,I-Plot
Sentence: 85,on,I-Plot
Sentence: 85,a,I-Plot
Sentence: 85,boat,I-Plot
Sentence: 86,what,O
Sentence: 86,is,O
Sentence: 86,the,O
Sentence: 86,movie,O
Sentence: 86,that,O
Sentence: 86,models,B-Plot
Sentence: 86,hamlet,I-Plot
Sentence: 86,through,I-Plot
Sentence: 86,a,I-Plot
Sentence: 86,family,I-Plot
Sentence: 86,of,I-Plot
Sentence: 86,lions,I-Plot
Sentence: 86,in,I-Plot
Sentence: 86,the,I-Plot
Sentence: 86,african,I-Plot
Sentence: 86,sahara,I-Plot
Sentence: 86,made,B-Origin
Sentence: 86,by,I-Origin
Sentence: 86,disney,I-Origin
Sentence: 87,this,O
Sentence: 87,movie,O
Sentence: 87,tells,O
Sentence: 87,the,O
Sentence: 87,true,O
Sentence: 87,story,O
Sentence: 87,of,O
Sentence: 87,a,B-Plot
Sentence: 87,soft,I-Plot
Sentence: 87,spoken,I-Plot
Sentence: 87,writer,I-Plot
Sentence: 87,as,I-Plot
Sentence: 87,he,I-Plot
Sentence: 87,completes,I-Plot
Sentence: 87,what,I-Plot
Sentence: 87,many,I-Plot
Sentence: 87,consider,I-Plot
Sentence: 87,to,I-Plot
Sentence: 87,be,I-Plot
Sentence: 87,his,I-Plot
Sentence: 87,greatest,I-Plot
Sentence: 87,work,I-Plot
Sentence: 87,another,O
Sentence: 87,title,O
Sentence: 87,for,O
Sentence: 87,this,O
Sentence: 87,movie,O
Sentence: 87,might,O
Sentence: 87,be,O
Sentence: 87,in,O
Sentence: 87,cold,O
Sentence: 87,blood,O
Sentence: 87,the,O
Sentence: 87,name,O
Sentence: 87,of,O
Sentence: 87,the,O
Sentence: 87,book,O
Sentence: 87,the,O
Sentence: 87,author,O
Sentence: 87,in,O
Sentence: 87,the,O
Sentence: 87,movie,O
Sentence: 87,is,O
Sentence: 87,completing,O
Sentence: 87,what,O
Sentence: 87,is,O
Sentence: 87,the,O
Sentence: 87,name,O
Sentence: 87,of,O
Sentence: 87,this,O
Sentence: 87,film,O
Sentence: 88,i,O
Sentence: 88,am,O
Sentence: 88,thinking,O
Sentence: 88,of,O
Sentence: 88,the,O
Sentence: 88,90,B-Year
Sentence: 88,s,I-Year
Sentence: 88,era,I-Year
Sentence: 88,chase,O
Sentence: 88,movie,O
Sentence: 88,that,O
Sentence: 88,blew,O
Sentence: 88,up,O
Sentence: 88,the,O
Sentence: 88,careers,O
Sentence: 88,of,O
Sentence: 88,both,O
Sentence: 88,keanu,B-Actor
Sentence: 88,reeves,I-Actor
Sentence: 88,and,O
Sentence: 88,sandra,B-Actor
Sentence: 88,bullock,I-Actor
Sentence: 89,what,O
Sentence: 89,is,O
Sentence: 89,the,O
Sentence: 89,movie,O
Sentence: 89,about,O
Sentence: 89,a,O
Sentence: 89,reindeer,B-Plot
Sentence: 89,at,I-Plot
Sentence: 89,the,I-Plot
Sentence: 89,north,I-Plot
Sentence: 89,pole,I-Plot
Sentence: 89,who,I-Plot
Sentence: 89,gets,I-Plot
Sentence: 89,teased,I-Plot
Sentence: 89,because,I-Plot
Sentence: 89,of,I-Plot
Sentence: 89,the,I-Plot
Sentence: 89,color,I-Plot
Sentence: 89,of,I-Plot
Sentence: 89,his,I-Plot
Sentence: 89,nose,I-Plot
Sentence: 90,what,O
Sentence: 90,humphrey,B-Actor
Sentence: 90,bogart,I-Actor
Sentence: 90,film,O
Sentence: 90,considered,O
Sentence: 90,by,O
Sentence: 90,many,O
